source,target,weight
0x01247d,0x02,17
0x0156d9,0x02,33
0x3c0d,0x02,23
0xc44f,0x02,20
0x011307,0x02,17
0x015d5e,0x02,20
0x6a3f,0x02,25
0x1587,0x02,17
0x44d5,0x02,52
0x2eae,0x02,25
0x7742,0x02,47
0xcedf,0x02,44
0x5852,0x02,25
0x0124ea,0x02,12
0x01020a,0x02,25
0xef76,0x02,174
0x010562,0x02,15
0x46aa,0x02,17
0x878e,0x02,15
0x0291,0x02,23
0x01464d,0x02,12
0xd011,0x02,17
0x19da,0x02,12
0x01146e,0x02,17
0x719d,0x02,12
0x01ddb1,0x02,17
0x013030,0x02,12
0x4ce8,0x02,17
0x0fa7,0x02,76
0x7987,0x02,10
0x0410,0x02,81
0x3118,0x02,12
0xa5e3,0x02,23
0x019392,0x02,42
0x010e42,0x02,13
0x017e,0x02,17
0x01d35e,0x02,19
0x0aea,0x02,17
0x016006,0x02,28
0x6e67,0x02,72
0x01017f,0x02,36
0x1448,0x02,11
0x1eb4,0x02,11
0x010997,0x02,12
0xcc41,0x02,81
0x015ad1,0x02,73
0xf198,0x02,94
0x9821,0x02,17
0x015a9e,0x02,25
0x793e,0x02,25
0xc6d1,0x02,109
0x1b92,0x02,25
0x41d0,0x02,39
0x011b86,0x02,57
0x4eb4,0x02,12
0x10ba,0x02,36
0x01373b,0x02,12
0x012610,0x02,12
0xc898,0x02,23
0xecf6,0x02,37
0x017747,0x02,20
0x4422,0x02,20
0x44a5,0x02,28
0x7faa,0x02,18
0x0177e4,0x02,17
0x0139a8,0x02,32
0x0191de,0x02,12
0x015e99,0x02,20
0x9b26,0x02,17
0xe081,0x02,17
0xc672,0x02,86
0x018f6e,0x02,20
0x4612,0x02,25
0x01121d,0x02,77
0x016598,0x02,12
0x3584,0x02,81
0x0122c9,0x02,37
0x01ae4a,0x02,28
0x0169fb,0x02,17
0x018964,0x02,17
0x662e,0x02,33
0xfd82,0x02,18
0x488e,0x02,20
0x678b,0x02,12
0x492f,0x02,25
0xcccc,0x02,105
0x016aa0,0x02,132
0xe1b8,0x02,58
0xb706,0x02,12
0x015ff9,0x02,12
0xcdf7,0x02,44
0x7211,0x02,52
0xa773,0x02,47
0x011280,0x02,90
0x1dbb,0x02,25
0x010112,0x02,57
0x0101ee,0x02,221
0x7aa0,0x02,28
0x7385,0x02,12
0xdefb,0x02,57
0xdf66,0x02,25
0x012446,0x02,84
0x74fc,0x02,138
0x018f0d,0x02,12
0x4f21,0x02,25
0x8666,0x02,17
0x5b59,0x02,28
0xfcd3,0x02,100
0x363b,0x02,17
0x94fa,0x02,36
0x01ba9a,0x02,28
0xc104,0x02,28
0x0184df,0x02,28
0x27fa,0x02,65
0x016dc7,0x02,12
0x015366,0x02,25
0xde2d,0x02,23
0x019fe4,0x02,41
0xe84c,0x02,20
0x8f35,0x02,18
0x015795,0x02,25
0xa779,0x02,41
0x010eea,0x02,191
0x18f8,0x02,17
0x01aa88,0x02,42
0x22fb,0x02,20
0x014294,0x02,12
0xc6cb,0x02,209
0xf473,0x02,25
0x48f9,0x02,20
0x4ae9,0x02,25
0x038a,0x02,41
0x016621,0x02,201
0xd66c,0x02,12
0x01a2d1,0x02,20
0x019508,0x02,25
0x025f,0x02,15
0x693e,0x02,17
0x01a401,0x02,28
0x01321c,0x02,113
0x1151,0x02,20
0x82f4,0x02,12
0xd5b0,0x02,15
0x0a8a,0x02,119
0x0f2c,0x02,23
0x01baf6,0x02,12
0x011a99,0x02,12
0x77ed,0x02,15
0x019212,0x02,42
0x4987,0x02,12
0x0189ad,0x02,17
0xd346,0x02,20
0xd809,0x02,20
0x463f,0x02,25
0x47ee,0x02,33
0xd79e,0x02,23
0x8010,0x02,12
0x017294,0x02,17
0x9e66,0x02,16
0x4e34,0x02,12
0x2585,0x02,23
0x01b9cb,0x02,146
0xd3e4,0x02,12
0x0185b2,0x02,25
0x011ffb,0x02,12
0xd15d,0x02,12
0xc591,0x02,81
0x012cd8,0x02,49
0x55,0x02,49
0x46a2,0x02,28
0xf0e5,0x02,12
0x014553,0x02,49
0x017437,0x02,12
0x0187f7,0x02,12
0x11ae,0x02,12
0x8982,0x02,44
0x010e00,0x02,33
0x9178,0x02,28
0x94f4,0x02,11
0x017477,0x02,11
0x0133b8,0x02,287
0xc31e,0x02,35
0x010ba2,0x02,12
0x01c2bb,0x02,44
0x019c6d,0x02,17
0x9232,0x02,19
0xfeda,0x02,33
0x01b0b8,0x02,17
0x8399,0x02,20
0x4538,0x02,36
0x3dab,0x02,12
0xa349,0x02,17
0x014874,0x02,17
0x015b88,0x02,17
0x54d5,0x02,12
0x0149ed,0x02,17
0x017b17,0x02,20
0xbdb9,0x02,41
0x2221,0x02,20
0xec3d,0x02,23
0x012324,0x02,12
0x2eab,0x02,17
0x6788,0x02,50
0x015705,0x02,154
0x12f1,0x02,17
0x6e10,0x02,15
0x74cf,0x02,31
0x42ea,0x02,12
0x0136a3,0x02,17
0x6604,0x02,68
0xfe0d,0x02,42
0x1779,0x02,20
0x0cdf,0x02,17
0x01decb,0x02,17
0xe9ee,0x02,12
0x018f90,0x02,16
0x01c062,0x02,225
0x014555,0x02,17
0x014381,0x02,49
0x772b,0x02,15
0x014492,0x02,41
0x012605,0x02,17
0xfba5,0x02,17
0x0162e9,0x02,17
0x4d2e,0x02,60
0x0120e1,0x02,12
0xfa5f,0x02,25
0x3e46,0x02,15
0x8c3a,0x02,183
0x01621a,0x02,33
0xe833,0x02,12
0xd79f,0x02,12
0xccdb,0x02,24
0x8260,0x02,28
0xe52d,0x02,12
0x019954,0x02,25
0xd0cd,0x02,68
0x0f1e,0x02,12
0x010e77,0x02,12
0x015e29,0x02,12
0x3e95,0x02,109
0x3fb1,0x02,124
0x7779,0x02,20
0x01a9e3,0x02,23
0x016587,0x02,135
0x01466f,0x02,41
0x054d,0x02,37
0xbcdb,0x02,17
0xd9bc,0x02,17
0xd4e9,0x02,23
0x017d82,0x02,17
0x01307f,0x02,11
0x018cdb,0x02,17
0x3597,0x02,97
0x01c24a,0x02,41
0x4a72,0x02,12
0x2b33,0x02,23
0x3ff9,0x02,58
0x019099,0x02,56
0x9067,0x02,25
0xe378,0x02,13
0x3fb5,0x02,20
0x6103,0x02,28
0x2f2a,0x02,12
0x0137b1,0x02,28
0x2e4f,0x02,17
0x0beb,0x02,17
0xcc53,0x02,25
0x1666,0x02,20
0x11fb,0x02,12
0x1c4c,0x02,105
0x9130,0x02,36
0x97f1,0x02,12
0x0161c7,0x02,12
0x01724f,0x02,41
0x9935,0x02,17
0x017f3f,0x02,12
0xbdda,0x02,285
0x1dc8,0x02,52
0xf9dd,0x02,121
0xc2bf,0x02,28
0x016c82,0x02,12
0xe8ba,0x02,17
0x01551d,0x02,12
0xa5ca,0x02,15
0x010119,0x02,25
0xcf99,0x02,17
0xb1aa,0x02,52
0x0191a4,0x02,26
0x015ccf,0x02,20
0x0107fd,0x02,12
0x33e1,0x02,17
0xf4b0,0x02,28
0x5f59,0x02,49
0x012684,0x02,25
0xe22e,0x02,17
0xc928,0x02,174
0x3ab2,0x02,12
0x9ca4,0x02,55
0xd710,0x02,44
0x6015,0x02,84
0x014dff,0x02,20
0x0174ee,0x02,20
0x3df9,0x02,162
0x0889,0x02,25
0xff5e,0x02,49
0x015670,0x02,60
0xd2ec,0x02,12
0xc46c,0x02,81
0x530d,0x02,87
0x019049,0x02,42
0x018b76,0x02,12
0xc50c,0x02,12
0x03a2,0x02,47
0xa124,0x02,28
0xb721,0x02,20
0x01654c,0x02,44
0x4213,0x02,23
0x245f,0x02,17
0x8ef7,0x02,28
0x5ff9,0x02,12
0x3d4e,0x02,15
0x01236d,0x02,17
0x305f,0x02,23
0x014574,0x02,20
0xdeb7,0x02,12
0x7571,0x02,17
0xa536,0x02,12
0x2a34,0x02,17
0x087d,0x02,11
0x01270f,0x02,41
0x01718f,0x02,17
0x7aa8,0x02,31
0xafb0,0x02,17
0x04ba,0x02,17
0x0152,0x02,49
0xd8ad,0x02,16
0xf548,0x02,33
0xfb7b,0x02,17
0x0191c5,0x02,12
0x015cbb,0x02,23
0x01354f,0x02,49
0x018cc8,0x02,14
0x012296,0x02,12
0x01010c,0x02,41
0x013f00,0x02,26
0x8ef5,0x02,20
0x012b55,0x02,103
0x010b08,0x02,131
0x011e80,0x02,71
0xb799,0x02,65
0x01a92c,0x02,11
0x017450,0x02,12
0x017f,0x02,33
0x9213,0x02,20
0x9bb5,0x02,17
0x68ad,0x02,16
0x01b15b,0x02,278
0x7e65,0x02,220
0xf042,0x02,20
0xa55f,0x02,25
0x01917d,0x02,12
0x01ac68,0x02,12
0x9abd,0x02,65
0xdc35,0x02,23
0x014fa8,0x02,17
0x011ed8,0x02,12
0x010e1f,0x02,12
0x35da,0x02,12
0x6d01,0x02,25
0x017a94,0x02,79
0x018a39,0x02,20
0x01ba69,0x02,36
0x01289e,0x02,17
0x018a87,0x02,25
0x0cd9,0x02,23
0xa76d,0x02,12
0x3319,0x02,16
0x0178de,0x02,17
0x2346,0x02,17
0x018bb4,0x02,25
0xc053,0x02,17
0xcbf4,0x02,63
0xc3f2,0x02,25
0x3776,0x02,16
0xa7b3,0x02,49
0xd1e2,0x02,50
0x0177b2,0x02,209
0x56b4,0x02,28
0x4eb2,0x02,10
0x6c96,0x02,12
0xff47,0x02,11
0x011f90,0x02,12
0x014078,0x02,52
0x014b41,0x02,20
0xcdf4,0x02,36
0x3c60,0x02,12
0xe692,0x02,25
0x015041,0x02,25
0x012604,0x02,339
0x0129ca,0x02,33
0x9f94,0x02,23
0x017784,0x02,33
0xd3b9,0x02,12
0xfae8,0x02,34
0x05a2,0x02,39
0x012d78,0x02,25
0x46fb,0x02,20
0xf3ae,0x02,39
0xc19a,0x02,17
0x019627,0x02,41
0x46ea,0x02,20
0x7600,0x02,101
0xc65a,0x02,25
0x017422,0x02,12
0x40ca,0x02,33
0x01553a,0x02,12
0xbe16,0x02,49
0x55bc,0x02,12
0x0192e2,0x02,20
0x01ae34,0x02,17
0x017180,0x02,100
0xfdc5,0x02,12
0x01a069,0x02,123
0x010741,0x02,84
0x061f,0x02,25
0x6eb5,0x02,69
0xdc30,0x02,125
0x0130a3,0x02,28
0x014632,0x02,88
0xcc92,0x02,201
0xb023,0x02,106
0x0122af,0x02,33
0x012b73,0x02,12
0x0140b0,0x02,12
0x0238,0x02,15
0x01066f,0x02,116
0x6a6b,0x02,12
0xc396,0x02,71
0x0116ed,0x02,33
0x017ec7,0x02,23
0x0cb2,0x02,12
0xf07a,0x02,41
0x5641,0x02,25
0xe191,0x02,213
0x01c286,0x02,73
0x07c5,0x02,12
0x015a96,0x02,20
0x0177a8,0x02,12
0x14b1,0x02,12
0x949d,0x02,17
0x379f,0x02,64
0xbc2c,0x02,12
0xbc43,0x02,25
0xcc51,0x02,209
0x01377e,0x02,34
0x4e7b,0x02,23
0xcfdc,0x02,17
0xe387,0x02,17
0x011b94,0x02,17
0x01793f,0x02,39
0xf4eb,0x02,31
0x7618,0x02,50
0xf185,0x02,28
0x010869,0x02,110
0x6aac,0x02,25
0x3f4b,0x02,20
0x8ef9,0x02,98
0xceca,0x02,31
0x0164fa,0x02,17
0x0171df,0x02,12
0x5af9,0x02,65
0x3d11,0x02,17
0xa402,0x02,12
0x012459,0x02,42
0xb33d,0x02,165
0x71f3,0x02,33
0x6b1c,0x02,55
0xafd4,0x02,31
0x71cd,0x02,17
0x31df,0x02,172
0xaa2b,0x02,17
0x063a,0x02,28
0x01375f,0x02,25
0xdcf1,0x02,26
0x016395,0x02,33
0x011669,0x02,12
0xb581,0x02,217
0xd1b7,0x02,17
0x6ca7,0x02,33
0x1a17,0x02,17
0x0950,0x02,90
0x01ad4f,0x02,28
0x70cf,0x02,34
0x01852e,0x02,12
0xcdef,0x02,25
0x01268c,0x02,12
0x8427,0x02,17
0x3ddb,0x02,28
0x01ad1e,0x02,34
0x01528d,0x02,17
0xc513,0x02,17
0x90a5,0x02,17
0x4744,0x02,25
0x5b72,0x02,17
0x01bc61,0x02,52
0x01b5a9,0x02,23
0x014b34,0x02,23
0xa0b7,0x02,36
0x0c9a,0x02,99
0x4624,0x02,19
0x0108f7,0x02,20
0x9117,0x02,20
0x014e81,0x02,23
0x1a3b,0x02,17
0x012e14,0x02,184
0x011449,0x02,71
0x0121b6,0x02,21
0x4fe3,0x02,17
0xa812,0x02,17
0xa013,0x02,47
0xcc99,0x02,58
0x016726,0x02,56
0xda4b,0x02,12
0x44d1,0x02,17
0xe57a,0x02,26
0x017caf,0x02,52
0x011d7d,0x02,12
0x013c64,0x02,197
0x2a51,0x02,12
0x05a4,0x02,28
0x9120,0x02,23
0x011f6f,0x02,17
0x01c2a4,0x02,33
0xcc48,0x02,169
0x660b,0x02,26
0x3774,0x02,12
0x012a91,0x02,20
0x5be7,0x02,44
0x011dc9,0x02,64
0x013f5e,0x02,12
0xb467,0x02,96
0xc58c,0x02,63
0xce55,0x02,76
0x01367a,0x02,25
0x0167c1,0x02,16
0x42fa,0x02,12
0x87cf,0x02,50
0xc555,0x02,16
0xfedc,0x02,33
0x014af9,0x02,23
0x0154d0,0x02,41
0x3a36,0x02,39
0x01408a,0x02,29
0xc62e,0x02,23
0x0189dd,0x02,12
0x6872,0x02,12
0x4301,0x02,15
0x012204,0x02,237
0x01ba92,0x02,33
0x01111e,0x02,100
0x96f8,0x02,17
0xf822,0x02,12
0xf6eb,0x02,121
0xd4d1,0x02,11
0x01b3fc,0x02,33
0x0164e8,0x02,16
0x016668,0x02,12
0x19e1,0x02,16
0x011376,0x02,31
0x305c,0x02,12
0x0e99,0x02,49
0x01120d,0x02,17
0x7447,0x02,25
0x016068,0x02,41
0x08e4,0x02,47
0x10a2,0x02,25
0x0157fc,0x02,12
0x4f39,0x02,32
0x652f,0x02,33
0x2680,0x02,12
0x50f1,0x02,12
0xbdb3,0x02,31
0x97ca,0x02,25
0x9004,0x02,20
0x0368,0x02,12
0x012656,0x02,20
0xda54,0x02,16
0x4e22,0x02,20
0x0173ca,0x02,47
0xa68e,0x02,87
0x626d,0x02,37
0xd1bf,0x02,34
0x01342a,0x02,28
0x220c,0x02,25
0x7302,0x02,12
0x1c58,0x02,17
0x0136ac,0x02,12
0xd1fa,0x02,33
0x016927,0x02,25
0x3d83,0x02,94
0x017944,0x02,68
0x851b,0x02,57
0x8e41,0x02,49
0x78b4,0x02,74
0x01114b,0x02,26
0x01a662,0x02,17
0x13f0,0x02,34
0xb505,0x02,169
0x8a5a,0x02,23
0x540d,0x02,20
0x01a629,0x02,20
0x01210a,0x02,25
0x36de,0x02,28
0x9a10,0x02,81
0x019305,0x02,28
0x0148f5,0x02,35
0x24a6,0x02,15
0x012436,0x02,31
0x01394b,0x02,28
0xff3d,0x02,26
0x23b3,0x02,12
0xae93,0x02,17
0x017bd4,0x02,23
0x87ea,0x02,39
0x014e5a,0x02,31
0x9a72,0x02,57
0x01b449,0x02,58
0x1ad0,0x02,15
0x9270,0x02,268
0x6a8d,0x02,12
0x01c309,0x02,12
0x4d99,0x02,101
0x012c2d,0x02,27
0x013016,0x02,113
0x6a40,0x02,25
0x0104be,0x02,73
0x01847d,0x02,12
0xc8a4,0x02,111
0x91ad,0x02,25
0xc5a2,0x02,124
0x018a58,0x02,20
0x0237,0x02,34
0x554a,0x02,25
0x0962,0x02,17
0xe5e0,0x02,20
0x7ed4,0x02,36
0x010af1,0x02,28
0x0274,0x02,138
0xbfd5,0x02,25
0x014b9c,0x02,73
0x01b681,0x02,25
0x012c4c,0x02,20
0x0140e9,0x02,12
0x015498,0x02,17
0x010102,0x02,25
0x01323d,0x02,12
0xec9f,0x02,17
0x9164,0x02,64
0x41c9,0x02,20
0x1777,0x02,81
0x011cf3,0x02,23
0x89ad,0x02,12
0x159d,0x02,25
0x0c63,0x02,15
0x9adf,0x02,12
0xbd0b,0x02,12
0xffc2,0x02,20
0x12d1,0x02,12
0x016947,0x02,25
0x2061,0x02,12
0x3cec,0x02,103
0x2469,0x02,20
0x439e,0x02,36
0x016b7c,0x02,15
0x011daf,0x02,12
0x0152bc,0x02,39
0xed26,0x02,36
0x7a0c,0x02,33
0x01960b,0x02,42
0x938a,0x02,56
0xd831,0x02,12
0xe449,0x02,25
0xe582,0x02,55
0x189f,0x02,17
0x9982,0x02,12
0x012307,0x02,15
0x5436,0x02,25
0x9125,0x02,37
0x870b,0x02,20
0x36f9,0x02,12
0x17ec,0x02,34
0x014195,0x02,193
0x5646,0x02,25
0x0162d1,0x02,47
0xbbcd,0x02,20
0xe325,0x02,12
0x010761,0x02,12
0x942e,0x02,45
0x18e0,0x02,25
0x0122ea,0x02,19
0x01629e,0x02,12
0x01545e,0x02,26
0x016547,0x02,17
0x699e,0x02,23
0x2131,0x02,36
0xec99,0x02,225
0x31e5,0x02,34
0x774a,0x02,12
0x014b49,0x02,12
0x018f85,0x02,329
0x523b,0x02,17
0x014119,0x02,12
0x04c7,0x02,81
0x4cff,0x02,20
0x016d4f,0x02,49
0x0156c0,0x02,23
0x77bc,0x02,12
0x011d46,0x02,36
0x394d,0x02,32
0x01920f,0x02,12
0x1647,0x02,17
0x6dfa,0x02,12
0x01227a,0x02,17
0x01037f,0x02,12
0x0168c8,0x02,33
0xcc82,0x02,145
0xa45a,0x02,121
0x15b7,0x02,23
0x0127f2,0x02,17
0x8800,0x02,84
0x013d04,0x02,23
0x0130fa,0x02,20
0xfa4a,0x02,91
0x010e8c,0x02,58
0xb8c5,0x02,12
0x10ec,0x02,17
0x4b48,0x02,12
0x19fd,0x02,17
0xbe25,0x02,25
0x011969,0x02,65
0x6c71,0x02,145
0xc379,0x02,39
0x250d,0x02,28
0x011f45,0x02,17
0x01e124,0x02,55
0x018a5e,0x02,12
0xc52e,0x02,100
0x3aaa,0x02,17
0x015530,0x02,12
0x57f3,0x02,20
0x0164fe,0x02,49
0xd224,0x02,20
0xf20b,0x02,17
0x12bd,0x02,23
0x019c3d,0x02,28
0x1966,0x02,28
0x51f0,0x02,58
0x9923,0x02,28
0x0191e7,0x02,12
0xb45b,0x02,17
0x18de,0x02,12
0x942c,0x02,33
0x036f,0x02,12
0x019bd9,0x02,17
0x871b,0x02,52
0xaafa,0x02,129
0x84fd,0x02,17
0x011525,0x02,12
0x0701,0x02,12
0x010764,0x02,23
0xb630,0x02,180
0x1a9e,0x02,19
0xa4eb,0x02,12
0xcdbc,0x02,12
0xd5d0,0x02,14
0x34da,0x02,39
0x012ee8,0x02,217
0x01e4,0x02,17
0x012614,0x02,36
0xf952,0x02,212
0x01904e,0x02,33
0x46eb,0x02,12
0x0106d7,0x02,12
0x5194,0x02,12
0x6e68,0x02,40
0x6f25,0x02,36
0x019d09,0x02,52
0x01367d,0x02,36
0xbd07,0x02,17
0xbbbb,0x02,17
0x01661e,0x02,20
0x38a0,0x02,23
0xe2d2,0x02,17
0x9d78,0x02,20
0x011bf8,0x02,81
0x3d97,0x02,23
0x0161f1,0x02,20
0x0194f5,0x02,68
0x68a3,0x02,28
0x1af8,0x02,113
0xd9f0,0x02,12
0x0119c1,0x02,18
0x619f,0x02,41
0x1f94,0x02,33
0x01a99f,0x02,11
0x2fd3,0x02,16
0x012387,0x02,18
0x0139c5,0x02,12
0x7188,0x02,10
0x3d75,0x02,84
0x017399,0x02,41
0x015771,0x02,132
0x01219e,0x02,89
0x01218c,0x02,20
0x0186de,0x02,10
0xbeb0,0x02,12
0xc4ab,0x02,12
0x1b81,0x02,12
0xcc46,0x02,201
0x015e96,0x02,18
0x3d31,0x02,50
0xc357,0x02,12
0xec2f,0x02,25
0x1e56,0x02,12
0x45c6,0x02,23
0x6710,0x02,36
0x0150d5,0x02,34
0x016664,0x02,31
0x14fa,0x02,72
0x013f33,0x02,12
0x01537d,0x02,25
0xe0a7,0x02,11
0x8743,0x02,12
0x4349,0x02,58
0x01bbaa,0x02,12
0x47ca,0x02,17
0x01643c,0x02,164
0x016cf7,0x02,17
0x012cf9,0x02,12
0x1930,0x02,119
0x198c,0x02,17
0xd9be,0x02,12
0x0113e3,0x02,12
0x1435,0x02,23
0x013a1e,0x02,15
0x9265,0x02,41
0x017fbf,0x02,28
0x013350,0x02,112
0x0104ca,0x02,36
0x014bcc,0x02,12
0xf658,0x02,28
0x0119f6,0x02,31
0x6fc9,0x02,12
0x01674c,0x02,20
0xa33e,0x02,28
0x8586,0x02,23
0x011fe3,0x02,17
0x01022f,0x02,65
0x0131f2,0x02,41
0x013027,0x02,20
0x650d,0x02,16
0xc04c,0x02,44
0xf8fd,0x02,180
0x703f,0x02,17
0x013c32,0x02,65
0xf594,0x02,17
0x1d98,0x02,75
0xc6a2,0x02,51
0x5781,0x02,39
0xfcb5,0x02,17
0xc527,0x02,25
0x01b5df,0x02,25
0x48e1,0x02,28
0x012694,0x02,65
0x014b3c,0x02,20
0x75ac,0x02,40
0x96a7,0x02,20
0x01435e,0x02,39
0x3904,0x02,199
0x01a657,0x02,60
0x015901,0x02,25
0x01583d,0x02,28
0xda0c,0x02,149
0xb725,0x02,12
0x0782,0x02,129
0x518b,0x02,12
0xc09c,0x02,20
0x0186e5,0x02,17
0x9400,0x02,132
0xc586,0x02,25
0x01578f,0x02,23
0x5765,0x02,20
0xaddf,0x02,11
0xea27,0x02,36
0x01480d,0x02,55
0xecd6,0x02,28
0x015581,0x02,17
0xe831,0x02,17
0x0626,0x02,17
0x9702,0x02,17
0xcd4b,0x02,20
0xe067,0x02,65
0x4179,0x02,21
0x0133c2,0x02,53
0x702f,0x02,81
0xff1d,0x02,153
0x8481,0x02,60
0x3424,0x02,12
0x75c9,0x02,89
0x0125ab,0x02,92
0x3c4f,0x02,32
0x018ab1,0x02,132
0x014e46,0x02,12
0x4fff,0x02,185
0x610b,0x02,12
0xb939,0x02,18
0x7047,0x02,81
0x16b6,0x02,17
0x0cce,0x02,23
0x0143d0,0x02,17
0x33cf,0x02,28
0x013b4b,0x02,16
0xb0c9,0x02,52
0x0178a7,0x02,25
0x7f8e,0x02,12
0x011d01,0x02,39
0x7a89,0x02,25
0x9576,0x02,78
0x05dd,0x02,17
0x068a,0x02,49
0x331c,0x02,17
0xe18b,0x02,28
0x5fef,0x02,12
0x01a848,0x02,12
0x01ba5e,0x02,17
0x01633f,0x02,124
0xf4e8,0x02,65
0x5503,0x02,100
0xce82,0x02,41
0x639f,0x02,12
0x791f,0x02,41
0xb5df,0x02,72
0xca07,0x02,12
0x017433,0x02,12
0x010262,0x02,12
0x6df8,0x02,53
0x3ec0,0x02,40
0x40e0,0x02,20
0x010b1b,0x02,12
0xb9ed,0x02,223
0x0173c4,0x02,32
0x014062,0x02,66
0x012b08,0x02,17
0x013370,0x02,49
0x4c10,0x02,12
0x010016,0x02,76
0xb8de,0x02,25
0x018c36,0x02,12
0x014283,0x02,17
0x3f4d,0x02,29
0x3ba4,0x02,25
0xfd,0x02,15
0x462c,0x02,33
0x6c4f,0x02,12
0xc73c,0x02,217
0xb1b9,0x02,25
0x019b09,0x02,48
0x0147b1,0x02,28
0x014225,0x02,60
0x0175a2,0x02,33
0x9aec,0x02,40
0x59cf,0x02,28
0xc6e2,0x02,113
0x0124ae,0x02,12
0x192d,0x02,12
0xfdd6,0x02,41
0x01445e,0x02,12
0x070d,0x02,97
0xf706,0x02,17
0x8f4a,0x02,42
0x014123,0x02,12
0x161b,0x02,17
0xc076,0x02,17
0xd183,0x02,12
0x0161b4,0x02,23
0x014f0a,0x02,12
0x50f0,0x02,23
0x9633,0x02,15
0x01a9db,0x02,23
0x01c15a,0x02,47
0x3cfb,0x02,73
0x015647,0x02,73
0x8c4c,0x02,20
0x61fa,0x02,16
0x0629,0x02,17
0x01762a,0x02,20
0x0104b1,0x02,33
0x017efc,0x02,42
0x012119,0x02,17
0x2ab2,0x02,19
0x9d75,0x02,17
0x010e54,0x02,17
0xb9b4,0x02,111
0x62ad,0x02,63
0x017253,0x02,17
0x9c6b,0x02,12
0x7a93,0x02,20
0x0165ca,0x02,41
0x0194ec,0x02,12
0x0e69,0x02,57
0xb344,0x02,31
0x014dde,0x02,20
0xe901,0x02,17
0xef0f,0x02,20
0x4294,0x02,17
0x65ad,0x02,31
0xa086,0x02,36
0x01ba73,0x02,25
0xd66b,0x02,17
0x13a6,0x02,28
0x012397,0x02,17
0x6c03,0x02,18
0x0130a1,0x02,12
0x018bc4,0x02,17
0x5643,0x02,25
0x3e5c,0x02,39
0x9a39,0x02,12
0x010033,0x02,12
0xe303,0x02,49
0x01b9b2,0x02,27
0x0afd,0x02,36
0x019498,0x02,12
0xc62a,0x02,81
0x7fea,0x02,79
0xad63,0x02,26
0x78f8,0x02,74
0xe092,0x02,164
0x01391c,0x02,18
0xd99a,0x02,20
0xd587,0x02,124
0x71c5,0x02,12
0x3ebf,0x02,18
0x0124e6,0x02,49
0x0c55,0x02,23
0x9945,0x02,17
0xce53,0x02,65
0x01802e,0x02,19
0x017cde,0x02,17
0x017c00,0x02,12
0x4040,0x02,48
0x866d,0x02,52
0x22fc,0x02,20
0x4778,0x02,25
0x01270b,0x02,17
0xb8c4,0x02,25
0x01362b,0x02,103
0x7d65,0x02,12
0x0155dc,0x02,17
0x011a84,0x02,20
0x01981a,0x02,17
0xbd99,0x02,84
0xd9e4,0x02,20
0xf571,0x02,25
0x012ab8,0x02,49
0xa431,0x02,69
0x0bb7,0x02,28
0x013366,0x02,32
0x0cfb,0x02,36
0x3422,0x02,12
0x04c0,0x02,25
0x017790,0x02,25
0x112d,0x02,20
0x0115cb,0x02,63
0xde15,0x02,120
0x0152e0,0x02,12
0x690b,0x02,31
0xb66f,0x02,33
0x0129d2,0x02,95
0x060e,0x02,26
0xd6e1,0x02,20
0x0670,0x02,10
0x011f60,0x02,23
0x013165,0x02,36
0x9bb0,0x02,17
0x3136,0x02,17
0x012f76,0x02,17
0x01916f,0x02,20
0x011ef9,0x02,148
0x011ce0,0x02,97
0xdd6d,0x02,147
0x9135,0x02,47
0x3cb8,0x02,73
0x3efa,0x02,100
0x6810,0x02,79
0xc291,0x02,11
0x6541,0x02,98
0x9876,0x02,17
0x019203,0x02,17
0x01809a,0x02,17
0x8e38,0x02,71
0x6cd2,0x02,20
0x01130e,0x02,12
0x040e,0x02,24
0xf756,0x02,12
0xbd57,0x02,20
0xff4e,0x02,55
0x012757,0x02,20
0x4b14,0x02,12
0xd242,0x02,39
0x0947,0x02,34
0x01333b,0x02,56
0x6fa3,0x02,65
0x6efc,0x02,28
0x0596,0x02,114
0x2a6d,0x02,12
0x64fc,0x02,12
0xf09e,0x02,79
0xbf23,0x02,34
0x016b0e,0x02,12
0x012851,0x02,17
0x777d,0x02,34
0xcc9d,0x02,47
0x0459,0x02,45
0x0124bf,0x02,12
0x9bd4,0x02,17
0x01c523,0x02,97
0x01ba4e,0x02,55
0x013d4b,0x02,15
0x7a49,0x02,36
0x012817,0x02,23
0x91b2,0x02,88
0x3814,0x02,53
0x012316,0x02,34
0x6c43,0x02,164
0x012919,0x02,69
0x01acf7,0x02,17
0x7f39,0x02,17
0x6132,0x02,20
0x4118,0x02,12
0x0105d5,0x02,20
0x08e1,0x02,17
0xc505,0x02,12
0x1074,0x02,20
0x3938,0x02,33
0x0e41,0x02,23
0x015364,0x02,32
0x01b662,0x02,28
0xef03,0x02,17
0xf47e,0x02,12
0x4785,0x02,37
0xce65,0x02,12
0x019104,0x02,73
0x01ab83,0x02,12
0x027c,0x02,153
0x4ec2,0x02,25
0xc5a0,0x02,55
0x96d6,0x02,50
0x2f18,0x02,20
0xcea2,0x02,15
0xa23b,0x02,44
0x4844,0x02,39
0xae64,0x02,17
0x3c70,0x02,17
0x011a44,0x02,30
0x08ba,0x02,17
0x0132a5,0x02,37
0x01827b,0x02,42
0x66fc,0x02,96
0x39f4,0x02,33
